"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 01 02:21:54 UTC 2022","Tue Mar 01 02:22:01 UTC 2022","7447","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_horizontalScrolling_insideElement","scrollInExpandableLists_horizontalScrolling_insideElement",""
"failed","Tue Mar 01 02:22:22 UTC 2022","Tue Mar 01 02:22:27 UTC 2022","5018","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideElement","scrollInExpandableLists_verticalScrolling_insideElement",""
"passed","Tue Mar 01 02:24:14 UTC 2022","Tue Mar 01 02:24:27 UTC 2022","13182","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","testSendKeys","testSendKeys",""
"passed","Tue Mar 01 02:23:44 UTC 2022","Tue Mar 01 02:23:55 UTC 2022","10853","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","testOpensAlert","testOpensAlert",""
"failed","Tue Mar 01 02:23:16 UTC 2022","Tue Mar 01 02:23:26 UTC 2022","9822","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideScreen","scrollInExpandableLists_verticalScrolling_insideScreen",""
"failed","Tue Mar 01 02:22:49 UTC 2022","Tue Mar 01 02:22:55 UTC 2022","5174","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideElement2","scrollInExpandableLists_verticalScrolling_insideElement2",""
"failed","Tue Mar 01 02:24:51 UTC 2022","Tue Mar 01 02:25:16 UTC 2022","25404","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","visualElementIdentification_samedpi","visualElementIdentification_samedpi",""
