"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jan 31 01:48:54 UTC 2022","Mon Jan 31 01:48:54 UTC 2022","6","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.TestJSPromptBox","testPackage01.TestJSPromptBox","assertOnConfirmPromptAlertWithoutTypingTextMessageResultText","assertOnConfirmPromptAlertWithoutTypingTextMessageResultText",""
"passed","Mon Jan 31 01:51:15 UTC 2022","Mon Jan 31 01:51:17 UTC 2022","2344","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_dragAndDrop","testPackage01.Test_dragAndDrop","dragAndDrop","TC001 - Test Drag and Drop function.",""
"passed","Mon Jan 31 01:48:54 UTC 2022","Mon Jan 31 01:48:54 UTC 2022","70","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_testData","testPackage01.Test_testData","f","f",""
"skipped","Mon Jan 31 01:50:41 UTC 2022","Mon Jan 31 01:50:41 UTC 2022","83","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f30","f30",""
"passed","Mon Jan 31 01:48:49 UTC 2022","Mon Jan 31 01:48:54 UTC 2022","4663","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_uploadFile","testPackage01.Test_uploadFile","uploadFile_visibleUploadInput","uploadFile_visibleUploadInput",""
"passed","Mon Jan 31 01:51:39 UTC 2022","Mon Jan 31 01:51:39 UTC 2022","310","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_JsonCompareWithSpecialCharacters","testPackage01.Test_JsonCompareWithSpecialCharacters","specialCharacters","specialCharacters",""
"passed","Mon Jan 31 01:48:08 UTC 2022","Mon Jan 31 01:48:09 UTC 2022","659","SHAFT: Custom Suite","SHAFT: Custom Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_caseInsensitiveComparison_expectedToPass","assertElementAttribute_false_caseInsensitiveComparison_expectedToPass",""
"passed","Mon Jan 31 01:48:22 UTC 2022","Mon Jan 31 01:48:23 UTC 2022","942","SHAFT: Custom Suite","SHAFT: Custom Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_literalComparison_expectedToPass","assertElementAttribute_false_literalComparison_expectedToPass",""
"passed","Mon Jan 31 01:51:39 UTC 2022","Mon Jan 31 01:51:39 UTC 2022","83","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_SkipDueToIssue","testPackage01.Test_SkipDueToIssue","doNotSkip","doNotSkip",""
"passed","Mon Jan 31 01:47:54 UTC 2022","Mon Jan 31 01:47:54 UTC 2022","32","SHAFT: Custom Suite","SHAFT: Custom Test","unitTests.tests_browserActions","unitTests.tests_browserActions","getCurrentURL","getCurrentURL",""
"passed","Mon Jan 31 01:53:13 UTC 2022","Mon Jan 31 01:53:17 UTC 2022","3779","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.Test_verifyEquals","testPackage01.Test_verifyEquals","test_assertElementAttribute","test_assertElementAttribute",""
