"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 18 02:01:17 UTC 2021","Thu Nov 18 02:01:27 UTC 2021","9453","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","testSendKeys","testSendKeys",""
"failed","Thu Nov 18 02:00:43 UTC 2021","Thu Nov 18 02:00:48 UTC 2021","4698","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollToElement_insideScreen","scrollToElement_insideScreen",""
"passed","Thu Nov 18 02:00:58 UTC 2021","Thu Nov 18 02:01:08 UTC 2021","10260","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","testOpensAlert","testOpensAlert",""
"failed","Thu Nov 18 01:59:47 UTC 2021","Thu Nov 18 01:59:56 UTC 2021","8581","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_horizontalScrolling_insideElement","scrollInExpandableLists_horizontalScrolling_insideElement",""
"failed","Thu Nov 18 02:00:06 UTC 2021","Thu Nov 18 02:00:18 UTC 2021","11586","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling","scrollInExpandableLists_verticalScrolling",""
"failed","Thu Nov 18 02:00:29 UTC 2021","Thu Nov 18 02:00:34 UTC 2021","5527","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideElement","scrollInExpandableLists_verticalScrolling_insideElement",""
