"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 14 18:19:46 UTC 2021","Tue Dec 14 18:20:14 UTC 2021","27673","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_horizontalScrolling_insideElement","scrollInExpandableLists_horizontalScrolling_insideElement",""
"passed","Tue Dec 14 18:23:12 UTC 2021","Tue Dec 14 18:23:44 UTC 2021","31929","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideScreen","scrollInExpandableLists_verticalScrolling_insideScreen",""
"failed","Tue Dec 14 18:24:40 UTC 2021","Tue Dec 14 18:25:13 UTC 2021","32716","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","visualElementIdentification_requiresProcessing","visualElementIdentification_requiresProcessing",""
"passed","Tue Dec 14 18:20:26 UTC 2021","Tue Dec 14 18:21:40 UTC 2021","74037","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideElement","scrollInExpandableLists_verticalScrolling_insideElement",""
"passed","Tue Dec 14 18:24:21 UTC 2021","Tue Dec 14 18:24:29 UTC 2021","8230","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","testSendKeys","testSendKeys",""
"passed","Tue Dec 14 18:21:51 UTC 2021","Tue Dec 14 18:23:02 UTC 2021","70323","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","scrollInExpandableLists_verticalScrolling_insideElement2","scrollInExpandableLists_verticalScrolling_insideElement2",""
"passed","Tue Dec 14 18:23:57 UTC 2021","Tue Dec 14 18:24:11 UTC 2021","14078","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","testOpensAlert","testOpensAlert",""
"failed","Tue Dec 14 18:25:23 UTC 2021","Tue Dec 14 18:25:56 UTC 2021","32926","SHAFT: Custom Suite","SHAFT: Custom Test","testPackage01.appium.AndroidBasicInteractionsTest","testPackage01.appium.AndroidBasicInteractionsTest","visualElementIdentification_samedpi","visualElementIdentification_samedpi",""
